artist,artist_followers,artist_genre,artist_hot,artist_id,duration,end_fade,key,key_con,loud,mode,mode_con,publish_date,start_fade,temp,time_sig,time_sig_con,track,track_id,track_pop
Hilary Duff,1131001.0,"dance pop,pop,post-teen pop",0.61,2S9W9aSAd7e5mp8WqWxN2h,185.92,0.24952,11.0,0.645,-4.536,0.0,0.874,2015-07-01,180.2507,122.013,4.0,0.762,Sparks,2ipJSuGf1GtxSIt2KvOGxl,53.0
Kevin Gates Featuring August Alsina,,,,,,,,,,,,2015-07-01,,,,,I Don't Get Tired (#IDGT),,
Chedda Da Connect,18537.0,trap music,0.4,0KF35OGFXQttk0yWReabtG,221.66776,0.0,6.0,0.5,-8.798,1.0,0.473,2015-07-01,210.67465,125.047,4.0,0.985,Flicka Da Wrist,6q5vZHAzu2uSWu7qYKSse0,46.0
Bandit Gang Marco Featuring Dro,,,,,,,,,,,,2015-07-01,,,,,Nasty,,
Meghan Trainor,6593279.0,"dance pop,hip pop,pop,post-teen pop",0.82,6JL8zeS1NmiOftqZTRgdTz,184.22667,0.07528,1.0,0.278,-4.789,1.0,0.303,2015-07-08,180.63964,79.427,4.0,0.856,Dear Future Husband,3cU2wBxuV6nFiuf6PJZNlC,68.0
Ariana Grande,20812705.0,"dance pop,pop,post-teen pop",0.97,66CXWjxzNUsdJxJ2JdwvnR,197.26667,0.3537,8.0,0.474,-5.036,1.0,0.513,2015-07-08,192.05224,125.026,4.0,1.0,One Last Time,7xoUc6faLbCqZO6fQEYprd,81.0
Drake,29658880.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,181.93333,0.0,11.0,0.588,-8.038,1.0,0.563,2015-07-08,174.02195,172.056,4.0,1.0,Energy,79XrkTOfV1AqySNjVlygpW,70.0
Kenny Chesney With Grace Potter,2184793.0,"contemporary country,country,country road",0.75,3grHWM9bx2E9vwJCdlRv9O,189.8,0.0,3.0,0.611,-7.688,1.0,0.664,2015-07-08,181.67293,148.984,4.0,0.984,Wild Child,050iNgNKEUrJboOnH4Jhm6,50.0
"Shaggy Featuring Mohombi, Faydee, Costi",,,,,,,,,,,,2015-07-08,,,,,I Need Your Love,,
Madonna Featuring Nicki Minaj,,,,,,,,,,,,2015-07-08,,,,,B**** I'm Madonna,,
Britney Spears ,5412283.0,"dance pop,pop,post-teen pop",0.81,26dSoYclwsYLMAKD3tpOr4,163.96,2.38585,7.0,0.272,-6.061,0.0,0.311,2015-07-08,159.81134,103.009,4.0,1.0,Pretty Girls,6QicTxeiSaRkPnkGDUvYOs,57.0
 Iggy Azalea,,,,,,,,,,,,2015-07-08,,,,,Pretty Girls,,
Young Thug,3512793.0,"gangster rap,hip hop,pop,pop rap,rap,trap music",0.88,50co4Is1HCEo8bhOyUWKpn,230.69333,0.07542,0.0,0.65,-5.164,0.0,0.624,2015-07-08,224.13642,110.953,4.0,0.722,Check,1jk9c0gZI0wbn5GvAj7PBV,63.0
George Ezra,1511970.0,neo-singer-songwriter,0.83,2ysnwxxNtSgbb9t1m2Ur4j,200.73333,0.16834,5.0,0.4,-8.303,1.0,0.504,2015-07-15,198.56544,127.81,4.0,1.0,Budapest,7q0aQpiLv5tIsupcgQ3Ny4,67.0
Taylor Swift,16381587.0,"dance pop,pop,post-teen pop",0.89,06HL4z0CvFAxyc27GXpf02,231.82667,0.29007,5.0,0.348,-5.421,1.0,0.241,2015-07-15,231.82666,96.009,4.0,0.995,Blank Space,1p80LdxRV74UKvL8gnD7ky,69.0
Miguel,1997229.0,"dance pop,indie r&b,pop,pop rap,r&b,rap,urban contemporary",0.82,360IAlyVv4PCEVjgyMZrxK,314.05333,0.21465,8.0,0.156,-7.333,1.0,0.366,2015-07-15,307.13615,162.067,4.0,0.99,Coffee,5OFKWrKbS8iTIGxgjyHDzW,57.0
Drake,29658880.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,275.84,0.0,11.0,0.348,-8.735,0.0,0.582,2015-07-15,258.03175,114.812,4.0,0.766,Know Yourself,5InOp6q2vvx0fShv3bzFLZ,67.0
Jessie J,5125044.0,"dance pop,pop,pop rap,post-teen pop,r&b",0.76,2gsggkzM5R49q6jpPvazou,209.56,0.1044,5.0,0.648,-7.065,1.0,0.533,2015-07-15,195.0244,147.53,4.0,1.0,Flashlight,6SkoBaMd0lzoQjID5aV2d9,62.0
Flo Rida Featuring Sage The Gemini ,,,,,,,,,,,,2015-07-22,,,,,G.D.F.R.,,
 Lookas,,,,,,,,,,,,2015-07-22,,,,,G.D.F.R.,,
Steven Tyler,46959.0,,0.49,32zks9ovi0IExzUd1C7W6o,210.38667,0.0,4.0,0.499,-5.978,1.0,0.552,2015-07-22,196.55111,105.021,4.0,0.781,Love Is Your Name,1GssKKu8x17zi6eTSHzPj8,41.0
Meek Mill Featuring Nicki Minaj,,,,,,,,,,,,2015-07-22,,,,,Bad For You,,
Tim McGraw With Catherine Dunn,,,,,,,,,,,,2015-07-22,,,,,Diamond Rings And Old Barstools,,
A Thousand Horses,55110.0,"canadian contemporary country,contemporary country,country road,lift kit,modern country rock",0.47,55RI2GNCfyXr0f14uIdhwd,219.08,0.18567,7.0,0.493,-5.508,1.0,0.717,2015-07-22,208.60807,149.624,4.0,1.0,Smoke,0ZUnRmGiWEypcw14WjW109,49.0
NEEDTOBREATHE Featuring Gavin DeGraw,,,,,,,,,,,,2015-07-22,,,,,Brother,,
Natalie La Rose Featuring Jeremih,,,,,,,,,,,,2015-07-29,,,,,Somebody,,
Taylor Swift,16381587.0,"dance pop,pop,post-teen pop",0.89,06HL4z0CvFAxyc27GXpf02,231.0,0.27673,2.0,0.0,-5.572,1.0,0.178,2015-07-29,221.29197,95.021,4.0,1.0,Style,4lIxdJw6W3Fg4vUIYCB0S5,61.0
Billy Currington,,,,,,,,,,,,2015-07-29,,,,,Don't It,,
Carrie Underwood,2930042.0,"contemporary country,country,country dawn,dance pop,pop,post-teen pop",0.75,4xFUf1FHVy696Q1JQZMTRj,210.76,0.20893,7.0,0.396,-1.208,1.0,0.478,2015-07-29,205.56626,161.886,4.0,1.0,Little Toy Guns,4lnnde7PnrXR3pUzQKBe6X,54.0
Carly Rae Jepsen,3010794.0,"canadian pop,dance pop,electropop,indie poptimism,pop,post-teen pop",0.74,6sFIWsNpZYqfjUpaCgueju,204.77333,0.29107,5.0,0.289,-4.701,1.0,0.346,2015-07-29,199.51746,122.121,4.0,0.882,I Really Like You,0PGLRTN0X6DrXh645WJCIY,64.0
Meek Mill,2436601.0,"hip hop,pop,pop rap,rap,southern hip hop,trap music",0.82,20sxb77xiYeusSH8cVdatc,318.84,0.38245,10.0,0.369,-7.464,0.0,0.369,2015-07-29,318.84,167.309,4.0,0.337,Lord Knows,57hCSu4zMTdnSum7NBL1Ye,61.0
Meek Mill Featuring Future,,,,,,,,,,,,2015-07-29,,,,,Jump Out The Face,,
Tech N9Ne Featuring 2 Chainz ,,,,,,,,,,,,2015-07-29,,,,,Hood Go Crazy,,
 B.o.B,,,,,,,,,,,,2015-07-29,,,,,Hood Go Crazy,,
Easton Corbin,444899.0,"contemporary country,country,country road,modern country rock",0.61,070kGpqtESdDsLb3gdMIyx,199.74667,0.17383,0.0,0.549,-6.148,1.0,0.568,2015-08-05,188.89433,167.973,4.0,1.0,Baby Be My Love Song,6WCqjXvMxAN2yP4dzeoyhF,56.0
Florida Georgia Line,2303860.0,"contemporary country,country,country road,modern country rock",0.83,3b8QkneNDz4JHKKKlLgYZg,193.64,0.15084,10.0,0.75,-3.192,1.0,0.592,2015-08-05,187.08317,142.956,4.0,0.979,Sippin' On Fire,0H9Q7Vzu8nYRDBZYKbtU8d,59.0
Future,7380311.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,194.24,0.08059,4.0,0.393,-6.488,0.0,0.426,2015-08-05,189.71283,140.992,4.0,1.0,Blow A Bag,6ycYqFnXnjMOwMvEMbEpUk,55.0
twenty one pilots,10657609.0,"pop punk,rock",0.89,3YQKmKGau1PzlVlkL1iodx,188.49333,0.25129,2.0,0.341,-4.802,1.0,0.542,2015-08-05,178.68336,120.113,4.0,0.688,Tear In My Heart,3bnVBN67NBEzedqQuWrpP4,72.0
Ciara,3450940.0,"dance pop,hip hop,hip pop,pop,pop rap,post-teen pop,r&b,rap,urban contemporary",0.75,2NdeV5rLm47xAvogXrYhJX,256.6,0.24957,7.0,1.0,-8.623,0.0,0.942,2015-08-05,250.4098,96.046,4.0,1.0,Dance Like We're Making Love,3biFdxByHgUhTbp2dG89zK,55.0
Little Big Town,1246940.0,"contemporary country,country,country dawn,country road,modern country rock",0.66,3CygdxquGHurS7f9LjNLkv,193.32,0.0,0.0,0.657,-10.22,1.0,0.679,2015-08-12,188.09324,173.788,3.0,1.0,Girl Crush,11qh54D0PKkBwelpDxxiEU,65.0
Sia,9206190.0,"australian dance,australian pop,dance pop,pop",0.9,5WUlDfRSoLAfcVSX1WnrxN,257.2,2.61224,9.0,0.529,-4.998,1.0,0.484,2015-08-12,248.72054,130.075,4.0,1.0,Elastic Heart,5S9lfZu1YF8xKkgSsqL2Bd,68.0
Taylor Swift,16381587.0,"dance pop,pop,post-teen pop",0.89,06HL4z0CvFAxyc27GXpf02,219.2,0.2839,7.0,0.831,-5.414,1.0,0.794,2015-08-12,211.72535,160.02,4.0,0.974,Shake It Off,5xTtaWoae3wi06K5WfVUUH,69.0
Janet Featuring J. Cole,,,,,,,,,,,,2015-08-12,,,,,No Sleeep,,
Bea Miller,942054.0,"dance pop,electropop,indie poptimism,pop,post-teen pop,talent show,viral pop",0.73,1o2NpYGqHiCq7FoiYdyd1x,211.57333,0.26685,6.0,0.421,-5.341,1.0,0.455,2015-08-12,205.22376,143.987,4.0,0.953,Fire N Gold,7xAdO0zdl7lGf0ecg4IGhQ,59.0
Kelsea Ballerini,,,,,,,,,,,,2015-08-12,,,,,Love Me Like You Mean It,,
Echosmith,,,,,,,,,,,,2015-08-12,,,,,Bright,,
Eminem Featuring Gwen Stefani,,,,,,,,,,,,2015-08-12,,,,,Kings Never Die,,
Janelle Monae ,,,,,,,,,,,,2015-08-12,,,,,Yoga,,
 Jidenna,,,,,,,,,,,,2015-08-12,,,,,Yoga,,
Prince Royce Featuring Jennifer Lopez ,,,,,,,,,,,,2015-08-12,,,,,Back It Up,,
 Pitbull,,,,,,,,,,,,2015-08-12,,,,,Back It Up,,
Sam Smith,,,,,,,,,,,,2015-08-12,,,,,Like I Can,,
Sam Hunt,,,,,,,,,,,,2015-08-19,,,,,Take Your Time,,
Trey Songz,,,,,,,,,,,,2015-08-19,,,,,Slow Motion,,
Drake,,,,,,,,,,,,2015-08-19,,,,,Charged Up,,
Canaan Smith,,,,,,,,,,,,2015-08-19,,,,,Love You Like That,,
Maroon 5,,,,,,,,,,,,2015-08-19,,,,,This Summer's Gonna Hurt...,,
Brad Paisley,,,,,,,,,,,,2015-08-19,,,,,Crushin' It,,
Wale Featuring Usher,,,,,,,,,,,,2015-08-19,,,,,The Matrimony,,
Sage The Gemini Featuring Nick Jonas,,,,,,,,,,,,2015-08-19,,,,,Good Thing,,
DJ Snake ,,,,,,,,,,,,2015-08-26,,,,,You Know You Like It,,
 AlunaGeorge,,,,,,,,,,,,2015-08-26,,,,,You Know You Like It,,
Dove Cameron,,,,,,,,,,,,2015-08-26,,,,,If Only,,
Future,,,,,,,,,,,,2015-08-26,,,,,Commas,,
Mac Miller,,,,,,,,,,,,2015-08-26,,,,,100 Grandkids,,
Tove Lo,,,,,,,,,,,,2015-09-02,,,,,Talking Body,,
Eric Church,,,,,,,,,,,,2015-09-02,,,,,Like A Wrecking Ball,,
J. Cole,,,,,,,,,,,,2015-09-02,,,,,Wet Dreamz,,
Jason Aldean,,,,,,,,,,,,2015-09-02,,,,,Tonight Looks Good On You,,
Pitbull Featuring Chris Brown,,,,,,,,,,,,2015-09-02,,,,,Fun,,
"DJ Khaled Featuring Chris Brown, Lil Wayne ",,,,,,,,,,,,2015-09-02,,,,,How Many Times,,
 Big Sean,,,,,,,,,,,,2015-09-02,,,,,How Many Times,,
5 Seconds Of Summer,,,,,,,,,,,,2015-09-02,,,,,Fly Away,,
Rihanna,,,,,,,,,,,,2015-09-09,,,,,B**** Better Have My Money,,
Ellie Goulding,,,,,,,,,,,,2015-09-09,,,,,Love Me Like You Do,,
T-Wayne,,,,,,,,,,,,2015-09-09,,,,,Nasty Freestyle,,
N.W.A,,,,,,,,,,,,2015-09-09,,,,,Straight Outta Compton,,
Eazy-E,,,,,,,,,,,,2015-09-09,,,,,Boyz-N-The Hood,,
Kid Ink Featuring DeJ Loaf,,,,,,,,,,,,2015-09-09,,,,,Be Real,,
Blake Shelton,,,,,,,,,,,,2015-09-09,,,,,Sangria,,
Michael Ray,,,,,,,,,,,,2015-09-09,,,,,Kiss You In The Morning,,
Brantley Gilbert,,,,,,,,,,,,2015-09-09,,,,,One Hell Of An Amen,,
Lana Del Rey,,,,,,,,,,,,2015-09-09,,,,,High By The Beach,,
Kip Moore,,,,,,,,,,,,2015-09-09,,,,,I'm To Blame,,
"David Guetta Featuring Nicki Minaj, Bebe Rexha ",,,,,,,,,,,,2015-09-16,,,,,Hey Mama,,
 Afrojack,,,,,,,,,,,,2015-09-16,,,,,Hey Mama,,
Imagine Dragons,14308211.0,"modern rock,rock",0.94,53XhwfbYqKCa1cC15pYq2q,174.50667,0.1102,7.0,0.624,-5.411,0.0,0.717,2015-09-16,169.56952,157.861,4.0,0.798,Roots,4GITtbZtRCQXhWLMXrWXHt,67.0
The Weeknd Featuring Labrinth,,,,,,,,,,,,2015-09-16,,,,,Losers,,
Frankie Ballard,210029.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.64,0dvKgSdNB2U1gfp6ZcekYi,180.34667,1.06141,0.0,0.742,-4.244,1.0,0.843,2015-09-16,176.15238,115.05,4.0,1.0,Young & Crazy,6ll39ALTlddWWQZLjSFlwM,58.0
5 Seconds Of Summer,3798425.0,"boy band,dance pop,pop,post-teen pop",0.85,5Rl15oVamLq7FbSb0NNBNy,221.71574,0.11166,11.0,0.279,-4.274,0.0,0.394,2015-09-16,211.78921,153.957,4.0,0.989,Jet Black Heart,6U0D8PIh75fnX6T6TWJLxl,61.0
Zedd Featuring Jon Bellion,,,,,,,,,,,,2015-09-23,,,,,Beautiful Now,,
"Dove Cameron, Cameron Boyce, Booboo Stewart ",1557132.0,"latin viral pop,post-teen pop",0.65,2W8yFh0Ga6Yf3jiayVxwkE,162.06667,0.09283,4.0,0.196,-6.231,0.0,0.182,2015-09-23,157.85506,127.945,4.0,1.0,Rotten To The Core,2bNxCVI4Fub8BAwr0CQDyd,55.0
 Sofia Carson,1518406.0,"latin viral pop,pop,post-teen pop",0.68,7bp2lSdh12wcA8LyB1srfJ,174.04,0.11029,11.0,0.591,-5.309,0.0,0.475,2015-09-23,169.75528,128.06,4.0,1.0,Rotten To The Core,01vWrOtEdzlQorEhifVUo3,45.0
Wiz Khalifa Featuring Rae Sremmurd,,,,,,,,,,,,2015-09-23,,,,,Burn Slow,,
Pia Mia Featuring Chris Brown ,,,,,,,,,,,,2015-09-23,,,,,Do It Again,,
 Tyga,,,,,,,,,,,,2015-09-23,,,,,Do It Again,,
Big Sean Featuring Kanye West ,,,,,,,,,,,,2015-09-23,,,,,One Man Can Change The World,,
 John Legend,,,,,,,,,,,,2015-09-23,,,,,One Man Can Change The World,,
Jason Derulo,6220079.0,"dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b",0.85,07YZf4WDAMNwqr4jfgOZ8y,215.10703,5.82821,6.0,0.41,-5.812,0.0,0.416,2015-09-23,215.10703,99.679,4.0,0.966,Cheyenne,3EofjRgUI1WrzqqtLb8NoF,57.0
Disclosure Featuring Sam Smith,,,,,,,,,,,,2015-09-23,,,,,Omen,,
The Weeknd,13474119.0,"canadian contemporary r&b,canadian pop,pop,rap",0.9,1Xyo4u8uXC1ZmMpatF05PJ,253.50667,3.15791,6.0,0.351,-8.311,1.0,0.481,2015-09-23,246.89778,100.038,4.0,0.96,Shameless,6C6fHTuFUxVtJpBOOaMvJr,67.0
Nicki Minaj,13364803.0,"dance pop,hip pop,pop,pop rap",0.95,0hCNtLu0JehylgoiP8L4Gh,227.56,0.0,1.0,0.443,-6.145,0.0,0.506,2015-09-23,223.6546,128.016,4.0,1.0,The Night Is Still Young,4bBrKDo8rchikwZOtmXbIH,58.0
Omarion Featuring Chris Brown ,,,,,,,,,,,,2015-09-30,,,,,Post To Be,,
 Jhene Aiko,,,,,,,,,,,,2015-09-30,,,,,Post To Be,,
The Weeknd,13474119.0,"canadian contemporary r&b,canadian pop,pop,rap",0.9,1Xyo4u8uXC1ZmMpatF05PJ,334.33333,0.22526,1.0,0.878,-11.091,0.0,0.638,2015-09-30,324.1912,74.809,4.0,0.759,Tell Your Friends,1mhVXWduD8ReDwusfaHNwU,67.0
Dustin Lynch,862641.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.71,1dID9zgn0OV0Y8ud7Mh2tS,190.42667,1.05061,2.0,0.571,-4.845,1.0,0.578,2015-09-30,185.86413,85.054,4.0,0.985,Hell Of A Night,4x7Di9FZJXJoxHjLxjImmp,57.0
5 Seconds Of Summer,,,,,,,,,,,,2015-09-30,,,,,She's Kinda Hot,,
Trey Songz,3648362.0,"dance pop,indie r&b,pop,pop rap,r&b,southern hip hop,urban contemporary",0.79,2iojnBLj0qIMiKPvVhLnsH,196.89973,0.0,0.0,0.384,-4.066,0.0,0.734,2015-09-30,191.81424,204.002,4.0,1.0,About You,2ssYQKMqVUkoQgi02PmDPB,56.0
Jake Owen,1010035.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.7,1n2pb9Tsfe4SwAjmUac6YT,169.82667,1.08018,1.0,0.433,-5.383,0.0,0.483,2015-09-30,165.07066,108.004,4.0,1.0,Real Life,5NUvj4WX2tAQGxOF4CWJ7I,51.0
Tori Kelly,1484263.0,"dance pop,pop,post-teen pop,r&b,viral pop",0.73,1vSN1fsvrzpbttOYGsliDr,186.46667,0.27406,6.0,0.509,-5.468,0.0,0.534,2015-09-30,179.37995,89.944,4.0,1.0,Should've Been Us,5SUKnxEQaFFeudmI4qYLd9,57.0
Kygo Featuring Conrad,,,,,,,,,,,,2015-09-30,,,,,Firestone,,
Zac Brown Band,1258654.0,"contemporary country,country,country road,modern country rock",0.75,6yJCxee7QumYr820xdIsjo,155.65333,0.4346,1.0,0.552,-3.953,1.0,0.418,2015-09-30,146.65143,98.982,4.0,1.0,Loving You Easy,69XcvSymPaTke2Qb6f3W6P,62.0
The Weeknd Featuring Lana Del Rey,,,,,,,,,,,,2015-09-30,,,,,Prisoner,,
The Weeknd Featuring Ed Sheeran,,,,,,,,,,,,2015-09-30,,,,,Dark Times,,
Jidenna Featuring Roman GianArthur,,,,,,,,,,,,2015-10-07,,,,,Classic Man,,
Andy Grammer,535989.0,"neo mellow,pop,pop rock,post-teen pop,viral pop",0.7,2oX42qP5ineK3hrhBECLmj,199.26327,0.3429,9.0,0.408,-7.289,1.0,0.493,2015-10-07,195.74422,122.014,4.0,0.654,"Honey, I'm Good.",4MflGTO2ZTcSQ12bWcyRgI,67.0
Thomas Rhett,2244296.0,"contemporary country,country,country road,modern country rock",0.78,6x2LnllRG5uGarZMsD4iO8,190.73333,0.20322,5.0,0.275,-5.161,0.0,0.386,2015-10-07,187.37342,130.025,4.0,1.0,Crash And Burn,2Fk0WwAqTBesLtKg97nojy,62.0
Naughty Boy Featuring Beyonce ,,,,,,,,,,,,2015-10-07,,,,,Runnin' (Lose It All),,
 Arrow Benjamin,,,,,,,,,,,,2015-10-07,,,,,Runnin' (Lose It All),,
Flo Rida Featuring Robin Thicke ,,,,,,,,,,,,2015-10-07,,,,,"I Don't Like It, I Love It",,
 Verdine White,,,,,,,,,,,,2015-10-07,,,,,"I Don't Like It, I Love It",,
Kendrick Lamar,11311532.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",0.91,2YZyLoL8N0Wb9xBt1NhZWg,219.33333,0.0,7.0,0.774,-5.974,1.0,0.488,2015-10-07,215.13288,110.034,4.0,0.735,Alright,3iVcZ5G6tvkXZkZKlMpIUs,71.0
Meek Mill Featuring Drake,,,,,,,,,,,,2015-10-07,,,,,R.I.C.O.,,
One Direction,11500262.0,"boy band,dance pop,pop,post-teen pop,talent show",0.84,4AK6F7OLvEQ5QYCBNiQWHq,249.48,0.47601,4.0,0.632,-6.073,1.0,0.583,2015-10-14,236.48943,131.965,4.0,0.965,Infinity,6N5xh0tYYLTQRiCCaNbAUt,64.0
Little Mix,4901388.0,"dance pop,girl group,pop,post-teen pop,r&b,talent show",0.88,3e7awlrlDSwF3iM0WBjGMp,211.77333,0.11025,4.0,0.197,-4.464,1.0,0.225,2015-10-14,205.40372,111.987,4.0,1.0,Black Magic,5y6pj7OeBFF0CVgZKhRbOG,77.0
Drake,29658884.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,253.93488,0.0,4.0,0.729,-9.143,0.0,0.566,2015-10-14,243.10132,88.955,4.0,1.0,30 For 30 Freestyle,1DmnEYXa4WfbdhAPwNzgD8,56.0
Luke Bryan,3416859.0,"contemporary country,country,country road",0.78,0BvkDsjIUla7X0k6CSWh1I,190.58667,0.0,1.0,0.899,-2.255,1.0,0.716,2015-10-14,187.3444,172.082,4.0,1.0,Kick The Dust Up,5g15o2Sm55Hn9ShK5yEXgp,64.0
Fall Out Boy,5541712.0,"emo,modern rock,pop punk",0.83,4UXqAaa6dQYAk18Lv7PEgX,211.57333,0.22635,4.0,0.311,-2.608,0.0,0.417,2015-10-21,211.57333,149.958,4.0,1.0,Uma Thurman,5PUawWFG1oIS2NwEcyHaCr,70.0
Jeremih Featuring J. Cole,,,,,,,,,,,,2015-10-21,,,,,Planez,,
Chris Janson,115748.0,"canadian contemporary country,contemporary country,country road,lift kit,modern country rock,redneck",0.64,60gmlHZmT16wiO9GiXKYK9,179.07778,0.0,2.0,0.778,-6.663,1.0,0.766,2015-10-21,164.87329,154.042,4.0,1.0,Buy Me A Boat,6y35xDJFzpy1FIa6qCMA59,60.0
Drake ,29658884.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,202.08485,0.0,1.0,0.536,-6.065,1.0,0.551,2015-10-21,183.7337,170.921,3.0,0.995,Plastic Bag,76kyKtPLsFbQkdQ86QrkF4,59.0
 Future,,,,,,,,,,,,2015-10-21,,,,,Plastic Bag,,
Future,7380310.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,188.7029,0.0,5.0,0.116,-10.81,0.0,0.21,2015-10-21,183.62921,146.054,4.0,1.0,Jersey,2ACys0pX0SjmpQmQWzp7wt,60.0
Andrew McMahon In The Wilderness,113992.0,"indie pop,indie poptimism,indietronica,modern alternative rock,modern rock,neo mellow,piano rock,pop rock",0.62,716ZwtZBmwROBXcFmCzfdM,223.87973,0.16122,5.0,0.144,-7.123,1.0,0.049,2015-10-21,205.92617,194.0,4.0,1.0,Cecilia And The Satellite,1MSM3Fo2fvnwVqMcz8Jhjq,61.0
A Great Big World Featuring FUTURISTIC,,,,,,,,,,,,2015-10-21,,,,,Hold Each Other,,
The Weeknd,13474119.0,"canadian contemporary r&b,canadian pop,pop,rap",0.9,1Xyo4u8uXC1ZmMpatF05PJ,252.22667,0.29605,2.0,0.306,-5.919,0.0,0.423,2015-10-28,240.33234,119.875,3.0,1.0,Earned It (Fifty Shades Of Grey),2PIvq1pGrUjY007X5y1UpM,76.0
Taylor Swift Featuring Kendrick Lamar,,,,,,,,,,,,2015-10-28,,,,,Bad Blood,,
Nicky Jam ,8217079.0,"latin,latin hip hop,pop,reggaeton,tropical",0.89,1SupJlEpv7RS2tPNRaHViT,206.66667,0.36576,8.0,0.374,-3.839,1.0,0.595,2015-10-28,201.38086,90.013,4.0,0.997,El Perdon (Forgiveness),7hOfyNuj2dLc0HAEYVDIYS,52.0
 Enrique Iglesias,,,,,,,,,,,,2015-10-28,,,,,El Perdon (Forgiveness),,
Sam Hunt,1484086.0,contemporary country,0.74,2kucQ9jQwuD8jWdtR9Ef38,190.24,0.20871,8.0,0.507,-5.251,1.0,0.539,2015-10-28,184.26195,103.966,4.0,1.0,House Party,1TwLKNsCnhi1HxbIi4bAW0,70.0
Maddie ,319148.0,"canadian contemporary country,contemporary country,country",0.6,34bhyY8jfKez7uKakMfy4y,217.29333,0.20966,5.0,0.127,-4.112,1.0,0.375,2015-10-28,206.97107,156.038,4.0,0.981,Fly,1ewLdzcpSQkU9wpFdqFauw,54.0
 Tae,319148.0,"canadian contemporary country,contemporary country,country",0.6,34bhyY8jfKez7uKakMfy4y,217.29333,0.20966,5.0,0.127,-4.112,1.0,0.375,2015-10-28,206.97107,156.038,4.0,0.981,Fly,1ewLdzcpSQkU9wpFdqFauw,54.0
Drake ,29658884.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,220.86231,0.0,0.0,0.528,-9.991,1.0,0.516,2015-10-28,201.34603,137.85,4.0,0.885,Change Locations,4gowy3WT6D1yhMLgRBlf9C,58.0
 Future,,,,,,,,,,,,2015-10-28,,,,,Change Locations,,
The 1975,2626105.0,"modern alternative rock,modern rock,nu gaze,pop,shiver pop",0.81,3mIj9lX2MWuHmhNCA7LSCW,222.04,0.1337,10.0,0.629,-3.312,0.0,0.598,2015-10-28,217.18204,97.027,4.0,0.934,Love Me,5hRzAbY2AAO258hL6oqsqO,59.0
Rich Homie Quan,1782393.0,"deep trap,pop rap,rap,southern hip hop,trap music",0.73,5lHRUCqkQZCIWeX7xG4sYT,176.6746,0.0,2.0,0.344,-7.533,1.0,0.49,2015-11-04,167.19528,81.998,4.0,1.0,Flex (Ooh Ooh Ooh),2LLFl56eIFGFlnrplUC26f,61.0
Fifth Harmony Featuring Kid Ink,,,,,,,,,,,,2015-11-04,,,,,Worth It,,
Brett Eldredge,773060.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.72,0qSX3s5pJnAlSsgsCne8Cz,155.44,0.19247,6.0,0.479,-5.509,0.0,0.627,2015-11-04,152.30549,101.048,4.0,0.984,Lose My Mind,1qC0pi9ZH47XDjvaNbg8ch,53.0
Rae Sremmurd,4221168.0,"hip hop,pop,pop rap,rap,southern hip hop,trap music",0.82,7iZtZyCzp3LItcw1wtPI3D,206.30667,0.36005,5.0,0.371,-5.06,0.0,0.439,2015-11-04,193.52091,142.992,4.0,0.891,This Could Be Us,4jTiyLlOJVJj3mCr7yfPQD,71.0
Keith Urban,2789884.0,"australian country,contemporary country,country,country road",0.75,0u2FHSq3ln94y5Q57xazwf,221.6,0.44875,7.0,0.605,-6.967,1.0,0.51,2015-11-04,210.55274,170.036,4.0,1.0,"John Cougar, John Deere, John 3:16",72f7jNxopSGvbx3M35i3Zl,60.0
Drake ,29658886.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,211.64272,0.0,7.0,0.139,-8.391,1.0,0.48,2015-11-04,202.2458,165.949,4.0,1.0,Live From The Gutter,2uTG00P1DkhB97pdITkl2O,59.0
 Future,,,,,,,,,,,,2015-11-04,,,,,Live From The Gutter,,
Drake ,,,,,,,,,,,,2015-11-04,,,,,I'm The Plug,,
 Future,,,,,,,,,,,,2015-11-04,,,,,I'm The Plug,,
Pentatonix,,,,,,,,,,,,2015-11-04,,,,,Can't Sleep Love,,
Charlie Puth Featuring Meghan Trainor,,,,,,,,,,,,2015-11-11,,,,,Marvin Gaye,,
